Name,Date,Rate
Just Friends,2005,6.2
The Handmaid's Tale,1990,6.0
Traces,1990,6.9
Triple 9,2016,6.3
The Maltese Falcon,1941,8.0
Due Date,2010,6.5
The Cat in the Hat,2003,4.0
Stepmom,1998,6.8
Splash,1984,6.3
Saw V,2008,5.8
Mistresses,2008,7.6
Adam: The Mirror,2017,6.9
Crossing Jordan,2017,7.0
Mr. Right,2015,6.4
Je Suis Karl,2021,5.4
Perception,2021,7.5
Space Cowboys,2000,6.5
The Water Man,2020,5.4
"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,8.1
Pixels,2015,5.5
Haven,2015,7.5
Ajeossi,2010,7.8
Lake Placid,1999,5.7
Professor T.,1999,8.0
Winter's Bone,2010,7.2
The Mummy,1932,7.1
Sergio,2020,6.1
Patton,1970,7.9
Fried Barry,2020,5.6
10,1979,6.1
Stealth,2005,5.1
The Gateway,2021,4.5
Crossing Lines,2021,7.3
Finding Alice,2021,5.8
Marathon Man,1976,7.4
Insidious: Chapter 2,2013,6.6
Hooligans,2005,7.4
The God Committee,2021,5.7
Secrets of Sulphur Springs,2021,7.7
The Grey,2011,6.8
Kung Fu Panda 3,2016,7.1
You're the Worst,2016,8.1
"Good Morning, Miss Bliss",2016,6.8
Rawhide,2016,8.0
High-Rise,2015,5.6
The Equalizer,2015,7.8
I Am Sam,2001,7.6
40 Days and 40 Nights,2002,5.6
Waking the Dead,2002,7.9
Hunter Killer,2018,6.6
Law & Order: UK,2018,7.6
The Rental,2020,5.7
8MM,1999,6.5
About a Boy,2002,7.1
El olvido que seremos,2020,7.3
Bad Girls,2020,7.9
Tristan + Isolde,2006,6.8
Percy Jackson: Sea of Monsters,2013,5.8
Rifkin's Festival,2020,6.2
Aileen Wuornos: American Boogeywoman,2021,4.1
Dragon Ball Super: Doragon bôru cho,2021,8.3
Saw IV,2007,5.9
The Color of Money,1986,7.0
Unknown,2011,6.8
To All the Boys I've Loved Before,2018,7.1
Meet the Parents,2000,7.0
Good Times,2000,7.3
Continuum,2000,7.6
Can't Buy Me Love,1987,6.8
Mainstream,2020,4.9
The Map of Tiny Perfect Things,2021,6.8
Exorcist II: The Heretic,1977,3.8
The Power of One,1992,7.2
American Reunion,2012,6.7
The Lake House,2006,6.8
Flight of the Conchords,2006,8.5
Ek Thi Begum,2020,8.9
Robin Hood,1973,7.6
An Officer and a Gentleman,1982,7.0
The Jackal,1997,6.4
The King: Youngwonui Gunjoo,2020,8.3
The Nowhere Inn,2020,5.8
The Artist,2011,7.9
To Catch a Spy,2021,6.3
Da Vinci's Demons,2021,8.0
Creepshow 2,1987,6.1
The Lego Movie 2: The Second Part,2019,6.6
Blue Heelers,2019,6.9
Wildlife,2018,6.8
Terra Nova,2011,6.8
One Lane Bridge,2011,6.5
The Wolfman,2010,5.8
Killing Me Softly,2002,5.5
Then Came You,2018,7.0
Gummo,1997,6.7
Runt,2020,8.1
Side Effects,2013,7.1
The Life of David Gale,2003,7.5
Parenthood,1989,7.0
Life in a Year,2020,6.2
Countdown,2019,5.4
Southland,2019,8.4
The Remains of the Day,1993,7.8
The Family,2013,6.3
The Saint,2013,7.5
Jiu Jitsu,2020,2.9
The Great Wall,2016,5.9
Becker,2016,7.2
Good Luck Chuck,2007,5.6
Ms Fisher's Modern Murder Mysteries,2007,7.2
Black Monday,2007,7.5
War Horse,2011,7.2
Artemis Fowl,2020,4.2
The Movies That Made Us,2020,7.8
Ferdinand,2017,6.7
Any Given Sunday,1999,6.9
We Summon the Darkness,2019,5.2
The Secret Life of Pets 2,2019,6.5
Witches of East End,2019,7.6
Critical Role,2019,9.2
Bachelor Party,1984,6.3
Akinjeon,2019,6.9
Star Trek: Prodigy,2019,No Rate
Burlesque,2010,6.4
Jodaeiye Nader az Simin,2011,8.3
Mudbound,2017,7.4
ALF,2017,7.4
Eragon,2006,5.1
Z,1969,8.3
Slow West,2015,6.9
Parker,2013,6.2
"Everything, Everything",2017,6.4
68 Whiskey,2020,5.7
Piranha 3DD,2012,3.7
Volcano,1997,5.5
Jaws: The Revenge,1987,3.0
Mississippi Burning,1988,7.8
Lockout,2012,6.1
The One,2012,6.6
Eli,2019,5.7
Poseidon,2006,5.7
Grand Army,2020,7.5
La belle et la bête,2014,6.4
Selena,1997,6.8
Ben 10,1997,7.3
Ant-Man and the Wasp: Quantumania,2023,No Rate
One Foot in the Grave,2023,7.8
Waves,2019,7.6
Against All Odds,1984,5.9
The Chi,1984,7.4
The Beastmaster,1982,6.2
"Scooby Doo, Where Are You!",1982,7.9
"Janghwa, Hongryeon",2003,7.2
Pinocchio,2019,6.2
Private Parts,1997,6.9
Gräns,2018,7.0
Playing with Fire,2019,5.1
Moonstruck,1987,7.1
Kakegurui,1987,7.2
Takers,2010,6.2
Child's Play 3,1991,5.1
People Just Do Nothing,1991,8.5
Legend of the Seeker,1991,7.6
Invictus,2009,7.3
Rough Night,2017,5.2
From Beyond,1986,6.7
Better Off Dead...,1985,7.1
Head of the Class,1985,6.6
Rogue,2020,4.0
Ghosts of Mars,2001,4.9
The Exception,2016,6.8
NOS4A2,2016,6.7
Naked,1993,7.8
The Color Purple,1985,7.8
La grande bellezza,2013,7.8
Anger Management,2003,6.2
Exam,2009,6.8
The Polar Express,2004,6.6
Persian Lessons,2020,7.4
Kiss the Girls,1997,6.6
The Empire,1997,4.0
The Bradshaw Bunch,1997,5.8
Carnivàle,1997,8.4
The Good Dinosaur,2015,6.7
All-Star Weekend,2015,No Rate
"Quo vadis, Aida?",2020,7.9
Night Shift,1982,6.6
The Unit,1982,8.1
Bad Moms,2016,6.2
We Hunt Together,2016,6.9
Cure,1997,7.4
Bangkok Breaking,1997,6.0
Taken 3,2014,6.0
Rogue,2007,6.2
The Great Raid,2005,6.7
Knight of Cups,2015,5.7
Starsky & Hutch,2004,6.1
Endangered Species,2021,4.5
Flight of the Phoenix,2004,6.1
Spidey and His Amazing Friends,2004,5.8
Unthinkable,2010,7.1
Kara Para Ask,2010,7.3
Summer of 84,2018,6.7
Two Weeks in Another Town,1962,6.4
Half Baked,1998,6.7
The New World,2005,6.7
Hung,2005,7.1
Shoot 'Em Up,2007,6.6
Daybreak,2019,6.7
Keeping Up Appearances,2019,7.8
La región salvaje,2016,6.1
Guilty,2020,5.4
The Loud House,2020,7.1
Turning Red,2022,No Rate
Vantage Point,2008,6.6
Wishmaster,1997,5.8
WKRP in Cincinnati,1997,7.9
Leap Year,2010,6.5
Chitty Chitty Bang Bang,1968,6.9
Mean Streets,1973,7.2
Riget,1973,8.3
Terminator: The Sarah Connor Chronicles,1973,7.7
BROS,2022,No Rate
À l'intérieur,2007,6.7
"Ich seh, Ich seh",2014,6.7
The Silence,2019,5.3
Effie Gray,2014,6.0
The White Tiger,2021,7.1
"Where'd You Go, Bernadette",2019,6.5
Átame!,1989,7.0
White Lines,2020,6.6
Eat Pray Love,2010,5.8
Miracles from Heaven,2016,7.1
Swallow,2021,3.9
Bound by Honor,1993,8.0
Blockers,2018,6.2
Vice Principals,2018,8.0
Petticoat Junction,2018,7.0
Dragon Rider,2020,5.6
McLintock!,1963,7.2
Mad Max Beyond Thunderdome,1985,6.3
Reign of Fire,2002,6.2
Snuff Films,2007,4.1
God: Serengeti,2017,6.7
The Unforgivable,2021,No Rate
Trigger Point,2021,4.9
Liv and Maddie,2021,6.4
I Still Believe,2020,6.5
Mr. Bean,2020,8.5
Blindspotting,2020,5.9
I Feel Pretty,2018,5.6
H2O: Just Add Water,2018,7.2
A Wife's Nightmare,2014,5.9
Passions,2014,6.2
Tenacious D in The Pick of Destiny,2006,6.8
Star Trek: First Contact,1996,7.6
NewsRadio,1996,7.9
The Time Traveler's Wife,1996,No Rate
Mute,2018,5.5
Ted Bundy: American Boogeyman,2021,3.7
Conviction,2019,6.8
The Long Home,2019,No Rate
Blade Runner: Black Lotus,2019,No Rate
Chinjeolhan geumjassi,2005,7.6
Red Dawn,2012,5.4
So I Married an Axe Murderer,1993,6.5
A Good Old Fashioned Orgy,2011,6.1
The Spectacular Now,2013,7.1
Dokutaa Sutoon,2013,8.2
The Longest Ride,2015,7.1
The Doctor Blake Mysteries,2015,8.1
Raising Dion,2015,7.2
Hairspray,1988,7.0
Paths of Glory,1957,8.4
Machete Kills,2013,5.6
The Sisterhood of the Traveling Pants,2005,6.5
Big Jake,1971,7.1
Midnight Sun,2018,6.6
Back to School,1986,6.7
A Walk Among the Tombstones,2014,6.5
Creeped Out,2014,6.6
Entourage,2015,6.6
The Gift,2000,6.7
No mires para abajo,2008,6.0
Fatman,2020,5.9
The Banana Splits Movie,2019,5.1
A Hologram for the King,2016,6.1
Hart to Hart,2016,6.6
Dollhouse,2016,7.7
Zwartboek,2006,7.7
Hot Summer Nights,2017,6.4
Sharpe,2017,8.4
Time Bandits,1981,7.0
Detectorists,1981,8.6
Bonnie and Clyde,1967,7.8
Whitstable Pearl,1967,6.9
Dinosaur,2000,6.5
Centaurworld,2000,7.6
The Adjustment Bureau,2011,7.0
Silent Hours,2021,5.0
Ice Age: Collision Course,2016,5.7
Pink Flamingos,1972,6.1
Kiss Kiss Bang Bang,2005,7.5
Inhumans,2017,5.0
Belle de jour,1967,7.7
Three,2005,4.9
Mother's Day,2016,5.7
Andromeda,2016,6.6
The Beguiled,1971,7.2
The Void,2016,5.9
Carnage,2011,7.2
When Hope Calls,2011,8.0
Nathan for You,2011,8.9
The Hills Have Eyes II,2007,5.1
Doctor Doctor,2007,7.8
Striptease,1996,4.5
Wrath of the Titans,2012,5.7
The Naked Gun: From the Files of Police Squad!,1988,7.6
Drunk History,1988,7.8
Inspector George Gently,1988,8.0
Flack,1988,7.2
27 Dresses,2008,6.1
Selma,2014,7.5
Krypton,2014,6.9
Kidding,2014,8.0
Seberg,2019,5.8
Dirty Rotten Scoundrels,1988,7.4
Bir Zamanlar Çukurova,1988,5.5
Nikita,1990,7.3
Breakfast on Pluto,2005,7.2
American Gangster Presents: Big 50 - The Delrhonda Hood Story,2021,4.0
Bad Blood,2021,7.5
Adventureland,2009,6.8
WarGames,1983,7.1
The White Orchid,2018,5.3
Never Back Down,2008,6.6
Poltergeist III,1988,4.7
Corner Gas,1988,8.2
The Princess Diaries 2: Royal Engagement,2004,5.8
Bullitt,1968,7.4
Kolskaya sverhglubokaya,2020,4.9
God's Not Dead,2014,4.7
Food Wars: Shokugeki no Soma,2014,8.2
Norbit,2007,4.1
Bad Hair,2020,5.5
Le dernier mercenaire,2021,5.3
2 Days in the Valley,1996,6.5
Pandorum,2009,6.7
Mirzapur,2009,8.5
People Just Do Nothing: Big in Japan,2021,7.1
Old Yeller,1957,7.3
Snabba Cash,1957,7.6
The Seventh Victim,1943,6.8
2067,2020,4.9
Manhattan,2020,7.8
Wet Hot American Summer,2001,6.6
Fawlty Towers,2001,8.7
"Hispania, la leyenda",2001,6.3
John Q,2002,7.1
Persona,1966,8.1
The New Addams Family,1966,6.2
Glitch,1966,7.3
Jay and Silent Bob Strike Back,2001,6.8
Night of the Living Dead,1990,6.9
Lucky Number Slevin,2006,7.7
Strange Days,1995,7.2
Where the Wild Things Are,2009,6.7
John Tucker Must Die,2006,5.8
Newsies,1992,6.9
Ratsasan,2018,8.4
Trainwreck,2015,6.2
Zenra kantoku,2015,7.7
The Champ,1979,6.9
The Last Inn,2021,2.7
Our Father,2021,5.4
King Kong,1933,7.9
Secret Diary of a Call Girl,1933,7.4
The Square,2017,7.2
Dragonball Evolution,2009,2.5
The Captive,2014,5.9
Ryû to sobakasu no hime,2021,7.2
Max Payne,2008,5.3
The Creed of Violence,2008,No Rate
Anatomy of a Murder,1959,8.0
SAS Australia,1959,7.5
4: Rise of the Silver Surfer,2007,5.6
King of Thieves,2018,5.5
The Dukes of Hazzard,2005,5.1
Act Naturally,2011,4.8
Antares,2004,6.1
Ansatsu kyôshitsu,2004,8.0
Priest,2011,5.7
Operation Finale,2018,6.6
Take Shelter,2011,7.3
Las chicas del cable,2011,7.6
A Perfect Getaway,2009,6.5
Happy Feet,2006,6.4
When a Stranger Calls,2006,5.1
A House on the Bayou,2021,No Rate
P.S. I Love You,2007,7.0
Monsters vs. Aliens,2009,6.4
Friday Night Dinner,2009,8.1
Pan Am,2009,7.0
Tangerine,2015,7.1
Resident Evil: Afterlife,2010,5.8
Bad Trip,2021,6.6
The Oval,2021,4.1
Wycliffe,2021,7.1
Gia,1998,7.0
The Brood,1979,6.8
Night Raiders,2021,6.4
Sam & Cat,2021,5.7
Roxanne,1987,6.6
The Detour,1987,7.7
Scooby-Doo! Mystery Incorporated,1987,8.0
The Forgiven,2021,6.8
America: The Motion Picture,2021,5.6
Resort to Love,2021,5.7
Killjoys,2021,7.2
AVPR: Aliens vs Predator - Requiem,2007,4.6
"Endings, Beginnings",2019,5.7
La cara oculta,2011,7.4
Dumb and Dumber To,2014,5.6
Brawl in Cell Block 99,2017,7.2
Lake Mungo,2008,6.3
Alpha,2018,6.7
The Kindergarten Teacher,2018,6.7
Tenki no ko,2019,7.5
Dalkomhan insaeng,2005,7.5
Four Rooms,1995,6.8
Tate no Yuusha no Nariagari,1995,8.1
Ma Rainey's Black Bottom,2020,6.9
My Struggle,2021,8.7
The Whole Truth,2016,6.2
Mallrats,1995,7.1
The Bureau of Magical Things,1995,6.8
Mommy,2014,8.1
The Assistant,2019,6.3
The Personal History of David Copperfield,2019,6.4
The Family Man,2000,6.8
Elle,2016,7.1
Daddy Day Care,2003,5.6
Alvin and the Chipmunks: The Road Chip,2015,5.0
The Red Sea Diving Resort,2019,6.6
How High,2001,6.3
Chugyeokja,2008,7.8
Forever,2008,8.3
The Human Centipede II (Full Sequence),2011,3.8
Double Indemnity,1944,8.3
Before the Devil Knows You're Dead,2007,7.3
Queen Bees,2021,6.0
Death Race,2008,6.3
Smokey and the Bandit,1977,7.0
Dante's Peak,1997,6.0
"Doogie Howser, M.D.",1997,6.5
Strange But True,2019,5.9
Yes Day,2021,5.7
I Spit on Your Grave: Deja Vu,2019,2.3
The Jungle Book,1967,7.6
Smokin' Aces,2006,6.7
Mannequin,1987,5.9
Treasure Planet,2002,7.2
Gokushufudo,2002,7.3
Blues Brothers 2000,1998,4.9
Easy Rider,1969,7.3
Miranda,1969,8.2
The Ridiculous 6,2015,4.8
Shrek Forever After,2010,6.3
Heavenly Creatures,1994,7.3
The Brothers Grimm,2005,5.9
Olympus Has Fallen,2013,6.5
From Dusk Till Dawn: The Series,2013,6.9
Nurse Jackie,2013,7.7
The Little Vampire,2000,5.8
Rounders,1998,7.3
The Girl Who Got Away,2021,5.7
Sudden Impact,1983,6.6
The Boy Next Door,2015,4.7
The Lego Batman Movie,2017,7.3
Nanny McPhee,2005,6.6
Seulgiroun Euisasaenghal,2005,8.8
Deadly Cuts,2021,7.2
Liar,2021,7.1
Tra(sgre)dire,2000,5.5
B Positive,2000,6.0
Roma città aperta,1945,8.1
Swingers,1996,7.2
Dancing with the Stars,1996,4.7
Las Vegas,1996,7.4
The Counselor,2013,5.3
Velvet,2013,8.1
Push,2009,6.1
The Dead Center,2018,5.8
Angel Heart,1987,7.3
Jurassic World: Camp Cretaceous,1987,7.6
Z-O-M-B-I-E-S,2018,6.2
Rock of Ages,2012,5.9
Ella Enchanted,2004,6.3
Letters to Juliet,2010,6.5
Nymphomaniac: Vol. II,2013,6.7
Heavy Metal 2000,2000,5.4
Timeline,2003,5.7
The Vicar of Dibley,2003,8.0
Petite maman,2021,7.3
Great White,2021,4.1
Motherland,2021,7.8
Youth,2015,7.3
Annie Hall,1977,8.0
Red Eye,2005,6.5
Dangerous Liaisons,1988,7.6
Spider-Man 4: Fan Film,2021,No Rate
Ride Along,2014,6.2
The Silencing,2020,6.2
After.Life,2009,5.9
Queen & Slim,2019,7.1
Central Intelligence,2016,6.3
Cat People,1942,7.3
All My Children,1942,6.6
Grandma's Boy,2006,7.0
The Vow,2012,6.8
St. Elsewhere,2012,7.9
Hunter Hunter,2020,6.4
Algoissjiman,2021,7.3
The Man in the Moon,1991,7.3
Salvation,1991,7.0
The Kid Detective,2020,7.0
CHiPs,2020,6.4
Happy Death Day 2U,2019,6.2
El orfanato,2007,7.4
Salt,2010,6.4
Moxie,2021,6.7
Tin Star,2021,7.3
Gandhi,1982,8.0
Naked and Afraid of Love,1982,3.1
"Sex, Lies, and Videotape",1989,7.2
Yes Man,2008,6.8
Star Trek: Nemesis,2002,6.4
The Crying Game,1992,7.3
Toy Boy,1992,6.4
Maze Runner: The Scorch Trials,2015,6.3
Network,1976,8.1
The First Purge,2018,5.2
The Collector,2009,6.4
13 Ghosts,1960,6.1
Star Trek: Strange New Worlds,1960,No Rate
The Survivalist,2015,6.4
Rookie Blue,2015,7.7
Open Range,2003,7.4
Black Christmas,2019,3.4
The Knick,2019,8.5
The Highwaymen,2019,6.9
Patriot,2019,8.3
The Good Shepherd,2006,6.7
Home,2015,6.6
Our Girl,2015,7.7
The Gambler,2014,6.1
The Innocents,1961,7.8
Seeking a Friend for the End of the World,2012,6.7
Nocturne,2020,5.7
Cloudy with a Chance of Meatballs,2009,6.9
In the Tall Grass,2019,5.4
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3
Never Rarely Sometimes Always,2020,7.4
American Mary,2012,6.3
We Were Soldiers,2002,7.2
The Grudge,2020,4.3
The Fundamentals of Caring,2016,7.3
Newness,2017,6.3
Dreamcatcher,2003,5.5
Tarzan,1999,7.3
Don't Tell Mom the Babysitter's Dead,1991,6.3
The Man from Earth,2007,7.9
The Judge,2014,7.4
The Imaginarium of Doctor Parnassus,2009,6.8
The Chronicles of Narnia: Prince Caspian,2008,6.5
The Little Girl Who Lives Down the Lane,1976,7.0
Billy Elliot,2000,7.7
Carriers,2009,6.0
Red Riding Hood,2011,5.5
According to Jim,2011,6.4
Rurôni Kenshin: Sai shûshô - The Beginning,2021,7.5
Prozac Nation,2001,6.3
Finding Dory,2016,7.3
Society,1989,6.5
Kings,2017,5.1
White House Down,2013,6.3
Little Women,1949,7.3
On the Basis of Sex,2018,7.1
Ms. Marvel,2018,No Rate
Midnight Cowboy,1969,7.8
Întregalde,2021,7.2
Rare Beasts,2019,5.6
Whip It,2009,6.9
Tales of Halloween,2015,5.5
Breathe,2017,7.2
Brimstone,2016,7.1
What I Like About You,2016,6.6
The Time Machine,2002,6.0
Perfect,1985,4.6
Il commissario Montalbano,1985,8.3
Only the Brave,2017,7.6
Margin Call,2011,7.1
The Thundermans,2011,5.8
Star Trek II: The Wrath of Khan,1982,7.7
The General's Daughter,1999,6.4
Philadelphia,1993,7.7
Slender Man,2018,3.2
Ghost Rider: Spirit of Vengeance,2011,4.3
Gypsy,2017,6.8
Dead Silence,2007,6.2
Rudy,1993,7.5
A Fish Called Wanda,1988,7.5
Lord of War,2005,7.6
Mask,1985,7.2
Alex Rider,1985,7.6
The Quick and the Dead,1995,6.4
Never Been Kissed,1999,6.1
Miss Congeniality,2000,6.3
From Hell,2001,6.8
The Poughkeepsie Tapes,2007,6.0
Big Love,2007,7.6
Belle,2013,7.3
Sliders,2013,7.4
The Beverly Hillbillies,1993,5.0
Boxing Day,2021,No Rate
Mike & Molly,2021,6.4
Hot in Cleveland,2021,7.3
Melissa & Joey,2021,7.0
Designing Women,2021,7.1
"Yes, God, Yes",2019,6.1
Qismat 2,2021,7.5
'Allo 'Allo!,2021,8.3
Monsterland,2021,5.6
Wander,2020,4.9
L'amica geniale,2020,8.6
Whiskey Cavalier,2019,7.1
The Professor and the Madman,2019,7.3
Land,2021,6.6
Majo no takkyûbin,1989,7.9
Alice Through the Looking Glass,2016,6.2
Flatliners,1990,6.6
Pitch Black,2000,7.1
Devil,2010,6.2
The Last Detective,2010,7.7
Friends: The Reunion,2021,8.1
R.I.P.D.,2013,5.6
The Hangover Part III,2013,5.8
Deadly Class,2013,7.6
Body Heat,1981,7.4
Wild at Heart,1990,7.2
The Darkest Hour,2011,4.9
Sex Drive,2008,6.5
Wu Assassins,2019,6.4
Hellraiser III: Hell on Earth,1992,5.5
Teen Titans,1992,7.9
Broad City,1992,8.4
Disenchanted,2022,No Rate
Mike and Dave Need Wedding Dates,2016,6.0
The Hunchback of Notre Dame,1996,7.0
Enemy at the Gates,2001,7.6
Accepted,2006,6.4
McMafia,2006,7.7
The Exorcism of Emily Rose,2005,6.7
The Awakening,2011,6.5
Clerks,1994,7.7
Bad Boys II,2003,6.6
The Croods: Family Tree,2003,7.3
Black Sunday,1977,6.8
IO,2019,4.7
Deadpool 3,2019,No Rate
Rescue Me,2019,8.3
The Bridge,2019,7.6
The Bourne Ultimatum,2007,8.0
Romy and Michele's High School Reunion,1997,6.2
While You Were Sleeping,1995,6.7
The Newsreader,1995,7.6
Every Which Way but Loose,1978,6.3
Macbeth,2015,6.6
Tumbbad,2018,8.3
Alone in the Dark,1982,6.1
Westworld,1973,7.0
In the Cut,2003,5.3
Keeping Faith,2003,7.1
L.A. Law,2003,7.0
Escape Plan,2013,6.7
Sleeping with the Enemy,1991,6.3
Messiah,2020,7.6
Deep Rising,1998,6.1
Day of the Dead,1985,7.1
Your Place or Mine,1985,No Rate
22 Jump Street,2014,7.0
Doctor Zhivago,1965,8.0
Terror Train,1980,5.8
Code 404,1980,6.3
Extinction,2018,5.8
The Last Picture Show,1971,8.0
Skam,1971,8.6
The Insider,1999,7.8
Kodachrome,2017,6.8
The Dead Zone,1983,7.2
Tribes of Europa,1983,6.8
What Lies Beneath,2000,6.6
The Hate U Give,2018,7.5
Pale Rider,1985,7.3
The Last Black Man in San Francisco,2019,7.3
Distancia de rescate,2021,5.1
The Wrestler,2008,7.9
12 Strong,2018,6.6
Always Be My Maybe,2019,6.8
Magic Mike XXL,2015,5.6
Attack the Block,2011,6.7
Kung Fu,2011,5.3
Inheritance,2020,5.5
Deadly Illusions,2021,3.7
Horrible Bosses 2,2014,6.3
The Fairly OddParents,2014,7.2
Kara Sevda,2014,7.3
Yumieui Sepodeul,2014,8.9
The Conversation,1974,7.8
Star Trek: The Motion Picture,1979,6.4
Funny Games,1997,7.6
Jungle,2017,6.7
Poltergeist,2015,4.9
Blair Witch,2016,5.0
Gwendoline,1984,5.3
Bride Wars,2009,5.5
I Dream of Jeannie,2009,7.4
La Strada,1954,8.0
Beforeigners,1954,7.8
How to Train Your Dragon: The Hidden World,2019,7.5
I Love Lucy,2019,8.4
It's a Mad Mad Mad Mad World,1963,7.5
All the Money in the World,2017,6.8
Klaus,2019,8.2
Heavy Metal,1981,6.7
The Wrong Missy,2020,5.7
Fences,2016,7.2
Warrior Queen,1987,3.3
Zombie Strippers!,2008,4.1
Year One,2009,4.9
Little Shop of Horrors,2009,No Rate
Observe and Report,2009,5.8
Taxi,2004,4.5
Species II,1998,4.4
Shigatsu wa kimi no uso,1998,8.6
Riviera,1998,6.7
Paddington,2014,7.3
The Clovehitch Killer,2018,6.6
Kiseijû: Sei no kakuritsu,2018,8.3
Breach,2020,3.0
Do lok tin si,1995,7.7
Buffalo '66,1998,7.5
A Room with a View,1985,7.3
The Rocketeer,1991,6.5
Safe Haven,2013,6.7
Cool Hand Luke,1967,8.1
The Terminal Man,1974,5.7
This Way Up,1974,7.8
The Big Chill,1983,7.2
Curse of Chucky,2013,5.6
RoboCop,2014,6.1
Jack Whitehall: Travels with My Father,2014,7.6
Serenity,2019,5.4
Come from Away,2021,8.8
Neighbors,2014,6.3
The Rhythm Section,2020,5.4
DCI Banks,2020,7.6
The Lone Ranger,2013,6.4
Yeoshingangrim,2013,8.1
Speed Racer,2008,6.0
The Beach Bum,2019,5.5
American Pie 2,2001,6.4
Agatha Raisin,2001,7.3
Battlestar Galactica,2001,7.2
Y: 1883,2001,No Rate
Sesame Street,2001,8.1
Episodes,2001,7.8
Above Suspicion,2019,5.6
Killer Joe,2011,6.7
"Legally Blonde 2: Red, White & Blonde",2003,4.8
DC League of Super-Pets,2022,No Rate
King Kong,1976,5.9
G.I. Jane,1997,6.0
The Fountain,2006,7.2
Dinner for Schmucks,2010,5.9
Mortal Kombat Legends: Battle of the Realms,2021,6.6
The Return of the Texas Chainsaw Massacre,1994,3.3
Madeo,2009,7.8
Get Shorty,1995,6.9
The Flower of Evil,2020,8.7
I Am Mother,2019,6.7
Den 12. mann,2017,7.4
Staten Island Summer,2015,5.6
V/H/S Viral,2014,4.2
Little Monsters,1989,6.1
Fun Size,2012,5.4
Bottle Rocket,1996,7.0
Zathura: A Space Adventure,2005,6.2
Electric Dreams,2005,7.3
Picture of Beauty,2017,3.4
Hell's Kitchen,2017,7.1
Escape Room,2017,4.2
Everybody Hates Chris,2017,7.4
Menace II Society,1993,7.5
Hachi: A Dog's Tale,2009,8.1
L'amant,1992,6.9
Dalziel and Pascoe,1992,7.3
The 13th Warrior,1999,6.6
The Man in the Iron Mask,1998,6.5
Ai no korîda,1976,6.6
En kongelig affære,2012,7.5
Psycho II,1983,6.5
Dragon Ball: Doragon bôru,1983,8.5
Stuart Little,1999,5.9
Rocky III,1982,6.8
Super Troopers,2001,7.1
Republic of Doyle,2001,7.4
City of Lies,2018,6.5
Team America: World Police,2004,7.2
O Menino que Matou Meus Pais,2021,6.2
Gamer,2009,5.8
Chronicle,2012,7.0
Dark Angel,2012,7.4
Exorcist: The Beginning,2004,5.1
The Room,2019,6.0
What About Bob?,1991,7.0
A Million Little Pieces,2018,6.2
Remember Me,2010,7.1
A Place to Call Home,2010,8.3
Leonardo,2010,7.2
Endless Love,2014,6.3
Neighbours,2014,5.4
Ip Man,2008,8.0
The Owners,2020,4.9
The Three Musketeers,1993,6.4
Monte Carlo,2011,5.8
eXistenZ,1999,6.8
Vortex,2021,7.4
The Omen,2006,5.5
Big Shot,2006,7.5
Assault on Precinct 13,1976,7.4
21 Grams,2003,7.6
Seppuku,1962,8.6
The BFG,2016,6.4
Vampire Academy,2014,5.5
The Crucible,1996,6.8
Click,2006,6.4
All the President's Men,1976,8.0
Boîte noire,2021,7.4
Twins,1988,6.1
The Invisible Man,1933,7.7
Between Earth and Sky,2018,5.8
Lost in Space,1998,5.2
Cheaper by the Dozen,2003,5.9
The Magnificent Seven,1960,7.7
Books of Blood,2020,5.6
Wild Child,2008,6.1
Kung Fury: The Movie,2022,No Rate
Shtisel,2022,8.6
The Net,1995,5.9
The Bad and the Beautiful,1952,7.8
Trance,2013,6.9
Life Itself,2018,6.9
Believe Me: The Abduction of Lisa McVey,2018,7.2
Bite,2015,4.9
Primal,2015,8.7
Jiok,2015,6.8
The Saint,1997,6.2
Being John Malkovich,1999,7.7
The Host,2013,5.9
Tae-yang-eui hoo-ye,2016,8.3
The Illusionist,2006,7.6
Adaptation.,2002,7.7
A Most Wanted Man,2014,6.8
Home Alone 2: Lost in New York,1992,6.8
The Musketeers,1992,7.8
Some Kind of Wonderful,1987,7.1
Ghosts of Mississippi,1996,6.7
All Rise,1996,6.7
Solace,2015,6.4
Cocoon,1985,6.7
The Venture Bros.,1985,8.5
"Double, Double Toil and Trouble",1993,5.9
The Watch,1993,5.3
August: Osage County,2013,7.2
Romaenseuneun Byulchaekboorok,2019,8.1
Love Advent,2019,4.1
The Client,1994,6.8
Glory,1989,7.8
SGU Stargate Universe,1989,7.6
Polytechnique,2009,7.2
Haute tension,2003,6.8
Insurgent,2015,6.2
Bojwagwan,2015,7.9
The Spirit,2008,4.8
Krull,1983,6.1
The Apartment,1960,8.3
The Six Million Dollar Man,1960,7.1
The Island of Dr. Moreau,1996,4.6
Royal Pains,1996,7.1
Constantine,1996,7.5
Stripes,1981,6.9
Anon,2018,6.1
The Lorax,2012,6.4
The Report,2019,7.2
True History of the Kelly Gang,2019,6.0
Movin' with Nancy,1967,7.5
Hard Candy,2005,7.1
Spontaneous,2020,6.5
A Star Is Born,1976,6.1
The White House Plumbers,1976,No Rate
